ID,X,Y,Z
00299,0.055998038325547374,0.36612636882102984,-2.7449431405719404
00300,0.021431477078752634,0.34944437698535713,-2.6379119679359095
00301,-0.01464787963202619,0.33681721386515023,-2.9785830263743414
00302,-0.05243555077172535,0.33010532362660344,-2.950679214131795
00303,-0.0848957451323546,0.31227550379708097,-2.2962516173797534
00304,-0.11087547636077506,0.2841125204414466,-2.3392965251158286
00305,-0.11677545645113496,0.27860609800815683,-1.9048098942681189
00306,-0.11768144662604742,0.2733542042655972,-1.1895347132779621
00307,-0.11752420509966303,0.2733538865865931,-0.12754527526202422
00308,-0.08604944569776203,0.25856975149855654,-0.7600047543884334
00309,-0.06965258350225086,0.22607932096896857,-1.433978276838397
00310,-0.07335305517546963,0.1881941825931397,-1.905664159719117
00311,-0.07699736659677106,0.15041038017894412,-1.4198677381280373
00312,-0.07351990951383611,0.11233241447063452,-1.5410089093329877
00313,-0.07099873513509256,0.07402576285692354,-1.4672531229261494
00314,-0.07226703684251201,0.035751937208919594,-1.7455016915679396
00315,-0.08938847952722,0.004597723853062531,-2.4114527760282862
00316,-0.11002205002475722,-0.025167176636412752,-1.8901261637917302
00317,-0.1089770533036924,-0.02329116016716859,-1.1442114550958122
00318,-0.09715034614697422,-0.05972300185870619,-1.3730687973928273
00319,-0.09545198622206853,-0.09794037177506534,-1.6832563593430254
00320,-0.10196450354978649,-0.1357517498455612,-1.8001324669216834
00321,-0.1061060876875603,-0.17384171026811604,-1.5536621301119045
00322,-0.1091800330655277,-0.19646979473014733,-1.786055608172776
00323,-0.10624702308492448,-0.1820443093127123,-1.760462827528115
00324,-0.1098856771387262,-0.1972475121435385,-1.411869061916694
00325,-0.10682695509352882,-0.2078066646433676,-1.0019803040388464
00326,-0.10027353627812385,-0.23199554607746237,-1.5834430731646025
00327,-0.10738990764284326,-0.26893504112518823,-1.9577602476985336
00328,-0.11079507603782263,-0.2742968910438198,-1.278772669337548
00329,-0.09098723206074931,-0.30669447339044037,-0.7577702840148746
00330,-0.06259431856790935,-0.3324412313124623,-0.7163569033355819
00331,-0.03229129468820189,-0.355997610788512,-0.6036182989383273
00332,-0.005031538968975142,-0.3827949069571096,-0.9565741079796064
00333,0.024503468180713694,-0.4053628198141657,-0.3158848597499163
00334,0.06114680477682865,-0.41656465765416334,-0.2811841500408448
00335,0.0949426290694187,-0.43431465441031575,-0.6928076607427215
00336,0.12415150217321985,-0.4591832158917828,-0.7165041485648933
00337,0.14306428880422156,-0.4911653880611243,-1.3745074259528898
00338,0.14261811110875047,-0.4894325011321117,-2.06600022732972
00339,0.12337553817348598,-0.5076554991089005,-2.6776749618079614
00340,0.0881561002556386,-0.5222537267382753,-2.822938399421044
00341,0.06870386344871707,-0.5362338712384848,-2.2013574562897182
00342,0.057085181237991285,-0.5616255749845999,-1.8948647362355335
00343,0.05525756809398345,-0.5629367190194023,-2.536054566505688
00344,0.05547229583869171,-0.5622964843024397,2.917362531329412
00345,0.055501847969659124,-0.5623803767644955,1.9209426865692882
00346,0.04187925688376239,-0.5264774035322428,1.9428078175828298
00347,0.026413375562437582,-0.49134423862369975,2.0294245774526347
00348,0.003128974220251097,-0.4677592371590282,2.695216589096615
00349,-0.020715445012712663,-0.46222535309047713,-3.12982541564555
00350,-0.04162244169140344,-0.4561993887874403,2.5966220089272203
00351,-0.07579667267060244,-0.4392680764635852,2.7688780505301684
00352,-0.10733462849975481,-0.4264373421364394,2.6697628100239807
00353,-0.10650112654095227,-0.4290854737304675,1.9621137411691882
00354,-0.11119994827965451,-0.4138200700028438,1.4203329001685505
00355,-0.10999482541857743,-0.41108711645978735,0.7914170664368321
00356,-0.07938027989440379,-0.3882677812723049,0.48827756891921614
00357,-0.05708068442876666,-0.36491206417912053,1.161476953173656
00358,-0.03882136614236793,-0.33136085417462124,0.9766905519861774
00359,-0.031151021623295666,-0.30678465651709375,1.5339274930972113
00360,-0.02407274708348047,-0.26929593588191825,1.2303228945617297
00361,-0.018827533649808416,-0.23153885652829767,1.642976263126726
00362,-0.02842160592178246,-0.19456278241849626,2.0108050842169267
00363,-0.05107748772591725,-0.1706499423676706,2.6717075405027484
00364,-0.08522041192050375,-0.1532845073511856,2.664775377699899
00365,-0.11010213313757126,-0.14703435370260806,2.870596768427651
00366,-0.11034825899682306,-0.1462887217362709,2.1286194891136576
00367,-0.11112561935605719,-0.14195190688400916,1.368328987878131
00368,-0.10860648035911744,-0.14034768655609597,0.7669230166029998
00369,-0.08948800717956291,-0.10786541582299798,1.3231100314021764
00370,-0.09177854949036685,-0.07023840938069355,1.9510584829276483
00371,-0.10855387819915788,-0.04663896308216528,2.2007066839692575
00372,-0.10675410207537338,-0.052599047297366246,1.364555400509096
00373,-0.09875670763022534,-0.015026063840817568,1.3553689500818618
00374,-0.09038892323109142,0.022449556270217483,1.3467890408961811
00375,-0.07250510377977742,0.05599726020832942,0.8063161445384447
00376,-0.04999548287601938,0.08686780310675551,1.0827314611618495
00377,-0.04075990140332244,0.12376213014989566,1.574643096044379
00378,-0.03203254284107483,0.16077823468179905,1.0935544124608634
00379,-0.008556846017687983,0.19087283533595112,0.7184899274007424
00380,0.01636796007252613,0.2198742849288778,1.0101676981164627
00381,0.041578271476745234,0.2486127006367028,0.684076972317997
00382,0.0749318081722966,0.2672264512495083,0.32933147461804885
00383,0.10933512657774566,0.2840141258868391,0.5849673037851773
00384,0.14392648169771854,0.3003421395827245,0.29056126364462703
00385,0.1712376862078086,0.3194288996476486,0.9499260621248264
00386,0.18166780832395488,0.3481622430123954,1.49212836010566
00387,0.18286025503591016,0.38644471544009534,1.585532116037776
00388,0.1892189453151248,0.424125322748814,1.2152948457583466
00389,0.20390436517799376,0.45957039468318456,1.1408700042730036
00390,0.20627413802622213,0.4807008235982084,1.7631149469401295
00391,0.19276501041729552,0.5073998359196483,2.3676303862383805
00392,0.1686316796835062,0.5369053941856028,2.136912443110718
00393,0.15392754621018598,0.5557850561328859,2.684043645123999
00394,0.1398852893362825,0.5614439292792749,-3.017255934365468
00395,0.14311853564100202,0.5642461397466562,-2.365866413783076
00396,0.12101112700911813,0.5520962788140442,-2.876084237636909
00397,0.08507713486487763,0.538940605619865,-2.702682033145533
00398,0.04987349775971789,0.5236455556842968,-2.7627011015966976
00399,0.014175635606401376,0.5094977045929329,-2.765473216365135
00400,-0.023179555460297655,0.5013223142696224,-3.0925506883801095
00401,-0.06155467259114034,0.500900399936663,3.1146409670510113
00402,-0.09935779021947551,0.5070623140400123,2.841457682984249
00403,-0.1360578036912416,0.5183192002981463,2.8479628915762603
00404,-0.17363825826969254,0.5259565196558297,3.0372202553838825
00405,-0.2118306309030422,0.5299000673261124,3.039112199883331
00406,-0.24884721715351518,0.5396160957418359,2.7257114912836378
00407,-0.28423293535579774,0.5544272520985506,2.7670982234677273
00408,-0.3130880501442067,0.5592017042420145,-2.9421010423602887
00409,-0.3506285777489341,0.5512802840890926,-2.9252856454635268
00410,-0.38590859927400056,0.5365673540974845,-2.561864801072202
00411,-0.4197799764750504,0.5186876911299405,-2.7552004536370305
00412,-0.45744571712958554,0.5160939177992826,2.88626692758
00413,-0.4869742831587608,0.526980870943845,2.5902876537106
00414,-0.48551599906571563,0.5239961866725705,2.002335028443889
00415,-0.5059787667440838,0.556362319768543,2.266938947845897
00416,-0.5097976621907703,0.5598185827526911,2.712915156451064
00417,-0.5173319620049768,0.561280951739628,-2.836045790934293
00418,-0.5144674959171456,0.5626913131852083,-2.507620160594457
00419,-0.5274663397661526,0.5527608523473654,-2.810203625866057
00420,-0.5276807840946769,0.5512431755304836,2.7140467044001237
00421,-0.5572351782310794,0.5619914440488479,2.9983542837559205
00422,-0.558346103826538,0.5615007839151885,-2.3954809070984564
00423,-0.5581035132028054,0.5652455420438395,-1.3473868515440077
00424,-0.5562156106522133,0.544230852998522,-1.948681973730849
00425,-0.5553337177354194,0.5451783637687977,-2.6436975810183547
00426,-0.5533049111727459,0.5453541750757201,2.8933783081474522
00427,-0.5546799534793547,0.544395874270182,1.952885941907733
00428,-0.5587474079830025,0.5563690078049047,1.4854271108929733
00429,-0.5591639885738937,0.5558695868923743,0.871776745361382
00430,-0.5654331668169765,0.5567588948779222,0.09486345850750505
00431,-0.5439861501401745,0.5565032869968984,0.2148093142735294
00432,-0.5239591537912864,0.5613835221810035,-0.09114533291275881
00433,-0.5166407626308529,0.5579490414845648,-0.5881303037140235
00434,-0.490142451001568,0.5306060834992368,-1.016973674330773
00435,-0.4856640440004067,0.5256466676756791,-0.2511315536401842
00436,-0.44763842811775073,0.5240777625833465,0.1734529807913321
00437,-0.41055172357888153,0.5337746293767386,0.33955931240261494
00438,-0.37464620643238633,0.5473688191071763,0.3841881391383979
00439,-0.3379588918742779,0.5585476405003016,0.20411925815887164
00440,-0.3301056567798161,0.5610755946454095,-0.1810513898798562
00441,-0.31960919701359375,0.5585531205343469,-0.2506769940191432
00442,-0.28245272404614524,0.5488710130801969,-0.25912462984437623
00443,-0.25195919672411177,0.5507890160375136,0.3873693972737727
00444,-0.224303660547319,0.5614762368668618,0.2594056657981769
00445,-0.2215070200841516,0.5620026052208401,-0.19574816810112003
00446,-0.2160475729334068,0.559249669931326,-0.7611221205528208
00447,-0.20099272425857184,0.5319033049969305,-1.35195448111241
00448,-0.2031093001172524,0.4986591475705143,-1.9422813963761303
00449,-0.2048965673396599,0.4614110253573258,-1.2899564755825577
